"site","block","service_point_sn","pub_cust_id","meter_sn","meter_type","supply","week","LastDayofWeek","WeeklyConsumption"
"Punggol","PG_B3","3100250038","008927297534","WS500240A","SUB","Indirect","2017_39",2017-10-01,4247
"Punggol","PG_B3","3100250038","008927297534","WS500240A","SUB","Indirect","2017_40",2017-10-08,4129
"Punggol","PG_B3","3100250038","008927297534","WS500240A","SUB","Indirect","2017_41",2017-10-15,3441
"Punggol","PG_B3","3100250038","008927297534","WS500240A","SUB","Indirect","2017_42",2017-10-22,3694
"Punggol","PG_B3","3100250038","008927297534","WS500240A","SUB","Indirect","2017_43",2017-10-29,3787
"Punggol","PG_B3","3100250038","008927297534","WS500240A","SUB","Indirect","2017_44",2017-11-05,4080
"Punggol","PG_B3","3100250038","008927297534","WS500240A","SUB","Indirect","2017_45",2017-11-11,3199
"Punggol","PG_B3","3100250042","008931706900","WS500248A","SUB","Indirect","2017_31",2017-08-06,1311
"Punggol","PG_B3","3100250042","008931706900","WS500248A","SUB","Indirect","2017_32",2017-08-13,1545
"Punggol","PG_B3","3100250042","008931706900","WS500248A","SUB","Indirect","2017_33",2017-08-20,1295
"Punggol","PG_B3","3100250042","008931706900","WS500248A","SUB","Indirect","2017_34",2017-08-27,1546
"Punggol","PG_B3","3100250042","008931706900","WS500248A","SUB","Indirect","2017_35",2017-09-03,1556
"Punggol","PG_B3","3100250042","008931706900","WS500248A","SUB","Indirect","2017_36",2017-09-10,1609
"Punggol","PG_B3","3100250042","008931706900","WS500248A","SUB","Indirect","2017_37",2017-09-17,1422
"Punggol","PG_B3","3100250042","008931706900","WS500248A","SUB","Indirect","2017_38",2017-09-24,1631
"Punggol","PG_B3","3100250042","008931706900","WS500248A","SUB","Indirect","2017_39",2017-10-01,1651
"Punggol","PG_B3","3100250042","008931706900","WS500248A","SUB","Indirect","2017_40",2017-10-08,1766
"Punggol","PG_B3","3100250042","008931706900","WS500248A","SUB","Indirect","2017_41",2017-10-15,1817
"Punggol","PG_B3","3100250042","008931706900","WS500248A","SUB","Indirect","2017_42",2017-10-22,1944
"Punggol","PG_B3","3100250042","008931706900","WS500248A","SUB","Indirect","2017_43",2017-10-29,2653
"Punggol","PG_B3","3100250042","008931706900","WS500248A","SUB","Indirect","2017_44",2017-11-05,1843
"Punggol","PG_B3","3100250042","008931706900","WS500248A","SUB","Indirect","2017_45",2017-11-11,1210
"Punggol","PG_B3","3100250046","008927297765","WS500256A","SUB","Indirect","2017_31",2017-08-06,5457
"Punggol","PG_B3","3100250046","008927297765","WS500256A","SUB","Indirect","2017_32",2017-08-13,6067
"Punggol","PG_B3","3100250046","008927297765","WS500256A","SUB","Indirect","2017_33",2017-08-20,6825
"Punggol","PG_B3","3100250046","008927297765","WS500256A","SUB","Indirect","2017_34",2017-08-27,6963
"Punggol","PG_B3","3100250046","008927297765","WS500256A","SUB","Indirect","2017_35",2017-09-03,6380
"Punggol","PG_B3","3100250046","008927297765","WS500256A","SUB","Indirect","2017_36",2017-09-10,5638
"Punggol","PG_B3","3100250046","008927297765","WS500256A","SUB","Indirect","2017_37",2017-09-17,5838
"Punggol","PG_B3","3100250046","008927297765","WS500256A","SUB","Indirect","2017_38",2017-09-24,6255
"Punggol","PG_B3","3100250046","008927297765","WS500256A","SUB","Indirect","2017_39",2017-10-01,6976
"Punggol","PG_B3","3100250046","008927297765","WS500256A","SUB","Indirect","2017_40",2017-10-08,5745
"Punggol","PG_B3","3100250046","008927297765","WS500256A","SUB","Indirect","2017_41",2017-10-15,6597
"Punggol","PG_B3","3100250046","008927297765","WS500256A","SUB","Indirect","2017_42",2017-10-22,7113
"Punggol","PG_B3","3100250046","008927297765","WS500256A","SUB","Indirect","2017_43",2017-10-29,6602
"Punggol","PG_B3","3100250046","008927297765","WS500256A","SUB","Indirect","2017_44",2017-11-05,6906
"Punggol","PG_B3","3100250046","008927297765","WS500256A","SUB","Indirect","2017_45",2017-11-11,5137
"Punggol","PG_B3","3100250050","008927777212","WS500264A","SUB","Indirect","2017_31",2017-08-06,1054
"Punggol","PG_B3","3100250050","008927777212","WS500264A","SUB","Indirect","2017_32",2017-08-13,1415
"Punggol","PG_B3","3100250050","008927777212","WS500264A","SUB","Indirect","2017_33",2017-08-20,1670
"Punggol","PG_B3","3100250050","008927777212","WS500264A","SUB","Indirect","2017_34",2017-08-27,1225
"Punggol","PG_B3","3100250050","008927777212","WS500264A","SUB","Indirect","2017_35",2017-09-03,963
"Punggol","PG_B3","3100250050","008927777212","WS500264A","SUB","Indirect","2017_36",2017-09-10,1214
"Punggol","PG_B3","3100250050","008927777212","WS500264A","SUB","Indirect","2017_37",2017-09-17,1192
"Punggol","PG_B3","3100250050","008927777212","WS500264A","SUB","Indirect","2017_38",2017-09-24,1270
"Punggol","PG_B3","3100250050","008927777212","WS500264A","SUB","Indirect","2017_39",2017-10-01,1124
"Punggol","PG_B3","3100250050","008927777212","WS500264A","SUB","Indirect","2017_40",2017-10-08,1425
"Punggol","PG_B3","3100250050","008927777212","WS500264A","SUB","Indirect","2017_41",2017-10-15,1201
"Punggol","PG_B3","3100250050","008927777212","WS500264A","SUB","Indirect","2017_42",2017-10-22,1604
"Punggol","PG_B3","3100250050","008927777212","WS500264A","SUB","Indirect","2017_43",2017-10-29,1194
"Punggol","PG_B3","3100250050","008927777212","WS500264A","SUB","Indirect","2017_44",2017-11-05,1130
"Punggol","PG_B3","3100250050","008927777212","WS500264A","SUB","Indirect","2017_45",2017-11-11,595
"Punggol","PG_B3","3100250054","008927331127","WS500272A","SUB","Indirect","2017_31",2017-08-06,5101
"Punggol","PG_B3","3100250054","008927331127","WS500272A","SUB","Indirect","2017_32",2017-08-13,5317
"Punggol","PG_B3","3100250054","008927331127","WS500272A","SUB","Indirect","2017_33",2017-08-20,5637
"Punggol","PG_B3","3100250054","008927331127","WS500272A","SUB","Indirect","2017_34",2017-08-27,5821
"Punggol","PG_B3","3100250054","008927331127","WS500272A","SUB","Indirect","2017_35",2017-09-03,6324
"Punggol","PG_B3","3100250054","008927331127","WS500272A","SUB","Indirect","2017_36",2017-09-10,5603
"Punggol","PG_B3","3100250054","008927331127","WS500272A","SUB","Indirect","2017_37",2017-09-17,5546
"Punggol","PG_B3","3100250054","008927331127","WS500272A","SUB","Indirect","2017_38",2017-09-24,6043
"Punggol","PG_B3","3100250054","008927331127","WS500272A","SUB","Indirect","2017_39",2017-10-01,5360
"Punggol","PG_B3","3100250054","008927331127","WS500272A","SUB","Indirect","2017_40",2017-10-08,5736
"Punggol","PG_B3","3100250054","008927331127","WS500272A","SUB","Indirect","2017_41",2017-10-15,6017
"Punggol","PG_B3","3100250054","008927331127","WS500272A","SUB","Indirect","2017_42",2017-10-22,5141
"Punggol","PG_B3","3100250054","008927331127","WS500272A","SUB","Indirect","2017_43",2017-10-29,4877
"Punggol","PG_B3","3100250054","008927331127","WS500272A","SUB","Indirect","2017_44",2017-11-05,5417
"Punggol","PG_B3","3100250054","008927331127","WS500272A","SUB","Indirect","2017_45",2017-11-11,4337
"Punggol","PG_B3","3100250058","008927309131","WS500280A","SUB","Indirect","2017_31",2017-08-06,1625
"Punggol","PG_B3","3100250058","008927309131","WS500280A","SUB","Indirect","2017_32",2017-08-13,4198
"Punggol","PG_B3","3100250058","008927309131","WS500280A","SUB","Indirect","2017_33",2017-08-20,1837
"Punggol","PG_B3","3100250058","008927309131","WS500280A","SUB","Indirect","2017_34",2017-08-27,2416
"Punggol","PG_B3","3100250058","008927309131","WS500280A","SUB","Indirect","2017_35",2017-09-03,3371
"Punggol","PG_B3","3100250058","008927309131","WS500280A","SUB","Indirect","2017_36",2017-09-10,5090
"Punggol","PG_B3","3100250058","008927309131","WS500280A","SUB","Indirect","2017_37",2017-09-17,5823
"Punggol","PG_B3","3100250058","008927309131","WS500280A","SUB","Indirect","2017_38",2017-09-24,2401
"Punggol","PG_B3","3100250058","008927309131","WS500280A","SUB","Indirect","2017_39",2017-10-01,2005
"Punggol","PG_B3","3100250058","008927309131","WS500280A","SUB","Indirect","2017_40",2017-10-08,4288
"Punggol","PG_B3","3100250058","008927309131","WS500280A","SUB","Indirect","2017_41",2017-10-15,3295
"Punggol","PG_B3","3100250058","008927309131","WS500280A","SUB","Indirect","2017_42",2017-10-22,1771
"Punggol","PG_B3","3100250058","008927309131","WS500280A","SUB","Indirect","2017_43",2017-10-29,2323
"Punggol","PG_B3","3100250058","008927309131","WS500280A","SUB","Indirect","2017_44",2017-11-05,2412
"Punggol","PG_B3","3100250058","008927309131","WS500280A","SUB","Indirect","2017_45",2017-11-11,643
"Punggol","PG_B3","3100250062","008927274004","WS500288A","SUB","Indirect","2017_31",2017-08-06,7030
"Punggol","PG_B3","3100250062","008927274004","WS500288A","SUB","Indirect","2017_32",2017-08-13,8151
"Punggol","PG_B3","3100250062","008927274004","WS500288A","SUB","Indirect","2017_33",2017-08-20,7564
"Punggol","PG_B3","3100250062","008927274004","WS500288A","SUB","Indirect","2017_34",2017-08-27,7409
"Punggol","PG_B3","3100250062","008927274004","WS500288A","SUB","Indirect","2017_35",2017-09-03,7235
"Punggol","PG_B3","3100250062","008927274004","WS500288A","SUB","Indirect","2017_36",2017-09-10,5816
"Punggol","PG_B3","3100250062","008927274004","WS500288A","SUB","Indirect","2017_37",2017-09-17,4487
"Punggol","PG_B3","3100250062","008927274004","WS500288A","SUB","Indirect","2017_38",2017-09-24,6739
"Punggol","PG_B3","3100250062","008927274004","WS500288A","SUB","Indirect","2017_39",2017-10-01,4696
"Punggol","PG_B3","3100250062","008927274004","WS500288A","SUB","Indirect","2017_40",2017-10-08,7114
"Punggol","PG_B3","3100250062","008927274004","WS500288A","SUB","Indirect","2017_41",2017-10-15,7693
"Punggol","PG_B3","3100250062","008927274004","WS500288A","SUB","Indirect","2017_42",2017-10-22,8067
"Punggol","PG_B3","3100250062","008927274004","WS500288A","SUB","Indirect","2017_43",2017-10-29,7431
"Punggol","PG_B3","3100250062","008927274004","WS500288A","SUB","Indirect","2017_44",2017-11-05,7442
"Punggol","PG_B3","3100250062","008927274004","WS500288A","SUB","Indirect","2017_45",2017-11-11,4517
"Punggol","PG_B3","3100250066","008927393044","WS500296A","SUB","Indirect","2017_31",2017-08-06,1431
"Punggol","PG_B3","3100250066","008927393044","WS500296A","SUB","Indirect","2017_32",2017-08-13,1842
"Punggol","PG_B3","3100250066","008927393044","WS500296A","SUB","Indirect","2017_33",2017-08-20,1664
"Punggol","PG_B3","3100250066","008927393044","WS500296A","SUB","Indirect","2017_34",2017-08-27,2136
"Punggol","PG_B3","3100250066","008927393044","WS500296A","SUB","Indirect","2017_35",2017-09-03,2133
"Punggol","PG_B3","3100250066","008927393044","WS500296A","SUB","Indirect","2017_36",2017-09-10,1920
"Punggol","PG_B3","3100250066","008927393044","WS500296A","SUB","Indirect","2017_37",2017-09-17,1579
"Punggol","PG_B3","3100250066","008927393044","WS500296A","SUB","Indirect","2017_38",2017-09-24,1602
"Punggol","PG_B3","3100250066","008927393044","WS500296A","SUB","Indirect","2017_39",2017-10-01,1624
"Punggol","PG_B3","3100250066","008927393044","WS500296A","SUB","Indirect","2017_40",2017-10-08,1724
"Punggol","PG_B3","3100250066","008927393044","WS500296A","SUB","Indirect","2017_41",2017-10-15,1464
"Punggol","PG_B3","3100250066","008927393044","WS500296A","SUB","Indirect","2017_42",2017-10-22,1424
"Punggol","PG_B3","3100250066","008927393044","WS500296A","SUB","Indirect","2017_43",2017-10-29,1318
"Punggol","PG_B3","3100250066","008927393044","WS500296A","SUB","Indirect","2017_44",2017-11-05,1686
"Punggol","PG_B3","3100250066","008927393044","WS500296A","SUB","Indirect","2017_45",2017-11-11,1150
"Punggol","PG_B3","3100250070","008934930630","WS500185A","SUB","Direct","2017_31",2017-08-06,597
"Punggol","PG_B3","3100250070","008934930630","WS500185A","SUB","Direct","2017_32",2017-08-13,426
"Punggol","PG_B3","3100250070","008934930630","WS500185A","SUB","Direct","2017_33",2017-08-20,515
"Punggol","PG_B3","3100250070","008934930630","WS500185A","SUB","Direct","2017_34",2017-08-27,507
"Punggol","PG_B3","3100250070","008934930630","WS500185A","SUB","Direct","2017_35",2017-09-03,549
"Punggol","PG_B3","3100250070","008934930630","WS500185A","SUB","Direct","2017_36",2017-09-10,501
"Punggol","PG_B3","3100250070","008934930630","WS500185A","SUB","Direct","2017_37",2017-09-17,485
"Punggol","PG_B3","3100250070","008934930630","WS500185A","SUB","Direct","2017_38",2017-09-24,543
"Punggol","PG_B3","3100250070","008934930630","WS500185A","SUB","Direct","2017_39",2017-10-01,383
"Punggol","PG_B3","3100250070","008934930630","WS500185A","SUB","Direct","2017_40",2017-10-08,463
"Punggol","PG_B3","3100250070","008934930630","WS500185A","SUB","Direct","2017_41",2017-10-15,604
"Punggol","PG_B3","3100250070","008934930630","WS500185A","SUB","Direct","2017_42",2017-10-22,537
"Punggol","PG_B3","3100250070","008934930630","WS500185A","SUB","Direct","2017_43",2017-10-29,110
"Punggol","PG_B3","3100250070","008934930630","WS500185A","SUB","Direct","2017_44",2017-11-05,453
"Punggol","PG_B3","3100250070","008934930630","WS500185A","SUB","Direct","2017_45",2017-11-11,406
"Punggol","PG_B3","3100250074","008927596455","WS500193A","SUB","Direct","2017_31",2017-08-06,1383
"Punggol","PG_B3","3100250074","008927596455","WS500193A","SUB","Direct","2017_32",2017-08-13,1734
"Punggol","PG_B3","3100250074","008927596455","WS500193A","SUB","Direct","2017_33",2017-08-20,1966
"Punggol","PG_B3","3100250074","008927596455","WS500193A","SUB","Direct","2017_34",2017-08-27,1803
"Punggol","PG_B3","3100250074","008927596455","WS500193A","SUB","Direct","2017_35",2017-09-03,1695
"Punggol","PG_B3","3100250074","008927596455","WS500193A","SUB","Direct","2017_36",2017-09-10,1541
"Punggol","PG_B3","3100250074","008927596455","WS500193A","SUB","Direct","2017_37",2017-09-17,795
"Punggol","PG_B3","3100250074","008927596455","WS500193A","SUB","Direct","2017_38",2017-09-24,1064
"Punggol","PG_B3","3100250074","008927596455","WS500193A","SUB","Direct","2017_39",2017-10-01,655
"Punggol","PG_B3","3100250074","008927596455","WS500193A","SUB","Direct","2017_40",2017-10-08,358
"Punggol","PG_B3","3100250074","008927596455","WS500193A","SUB","Direct","2017_41",2017-10-15,432
"Punggol","PG_B3","3100250074","008927596455","WS500193A","SUB","Direct","2017_42",2017-10-22,1088
"Punggol","PG_B3","3100250074","008927596455","WS500193A","SUB","Direct","2017_43",2017-10-29,986
"Punggol","PG_B3","3100250074","008927596455","WS500193A","SUB","Direct","2017_44",2017-11-05,1066
"Punggol","PG_B3","3100250074","008927596455","WS500193A","SUB","Direct","2017_45",2017-11-10,800
"Punggol","PG_B3","3100250078","008927382831","WS500201A","SUB","Indirect","2017_31",2017-08-06,1094
"Punggol","PG_B3","3100250078","008927382831","WS500201A","SUB","Indirect","2017_32",2017-08-13,1078
"Punggol","PG_B3","3100250078","008927382831","WS500201A","SUB","Indirect","2017_33",2017-08-20,1059
"Punggol","PG_B3","3100250078","008927382831","WS500201A","SUB","Indirect","2017_34",2017-08-27,1170
"Punggol","PG_B3","3100250078","008927382831","WS500201A","SUB","Indirect","2017_35",2017-09-03,1145
"Punggol","PG_B3","3100250078","008927382831","WS500201A","SUB","Indirect","2017_36",2017-09-10,1111
"Punggol","PG_B3","3100250078","008927382831","WS500201A","SUB","Indirect","2017_37",2017-09-17,1119
"Punggol","PG_B3","3100250078","008927382831","WS500201A","SUB","Indirect","2017_38",2017-09-24,1111
"Punggol","PG_B3","3100250078","008927382831","WS500201A","SUB","Indirect","2017_39",2017-10-01,849
"Punggol","PG_B3","3100250078","008927382831","WS500201A","SUB","Indirect","2017_40",2017-10-08,300
"Punggol","PG_B3","3100250078","008927382831","WS500201A","SUB","Indirect","2017_41",2017-10-15,1109
"Punggol","PG_B3","3100250078","008927382831","WS500201A","SUB","Indirect","2017_42",2017-10-22,1146
"Punggol","PG_B3","3100250078","008927382831","WS500201A","SUB","Indirect","2017_43",2017-10-29,1259
"Punggol","PG_B3","3100250078","008927382831","WS500201A","SUB","Indirect","2017_44",2017-11-05,1221
"Punggol","PG_B3","3100250078","008927382831","WS500201A","SUB","Indirect","2017_45",2017-11-11,859
"Punggol","PG_B3","3100250082","008927449895","WS500209A","SUB","Indirect","2017_31",2017-08-06,309
"Punggol","PG_B3","3100250082","008927449895","WS500209A","SUB","Indirect","2017_32",2017-08-13,585
"Punggol","PG_B3","3100250082","008927449895","WS500209A","SUB","Indirect","2017_33",2017-08-20,318
"Punggol","PG_B3","3100250082","008927449895","WS500209A","SUB","Indirect","2017_34",2017-08-27,425
"Punggol","PG_B3","3100250082","008927449895","WS500209A","SUB","Indirect","2017_35",2017-09-03,526
"Punggol","PG_B3","3100250082","008927449895","WS500209A","SUB","Indirect","2017_36",2017-09-10,268
"Punggol","PG_B3","3100250082","008927449895","WS500209A","SUB","Indirect","2017_37",2017-09-17,133
"Punggol","PG_B3","3100250082","008927449895","WS500209A","SUB","Indirect","2017_38",2017-09-24,82
"Punggol","PG_B3","3100250082","008927449895","WS500209A","SUB","Indirect","2017_39",2017-10-01,13
"Punggol","PG_B3","3100250082","008927449895","WS500209A","SUB","Indirect","2017_40",2017-10-08,117
"Punggol","PG_B3","3100250082","008927449895","WS500209A","SUB","Indirect","2017_41",2017-10-15,5
"Punggol","PG_B3","3100250082","008927449895","WS500209A","SUB","Indirect","2017_42",2017-10-22,0
"Punggol","PG_B3","3100250082","008927449895","WS500209A","SUB","Indirect","2017_43",2017-10-29,0
"Punggol","PG_B3","3100250082","008927449895","WS500209A","SUB","Indirect","2017_44",2017-11-05,0
"Punggol","PG_B3","3100250082","008927449895","WS500209A","SUB","Indirect","2017_45",2017-11-11,69
"Punggol","PG_B3","3100250086","008927411903","WS500217A","SUB","Indirect","2017_31",2017-08-06,1021
"Punggol","PG_B3","3100250086","008927411903","WS500217A","SUB","Indirect","2017_32",2017-08-13,1063
"Punggol","PG_B3","3100250086","008927411903","WS500217A","SUB","Indirect","2017_33",2017-08-20,1032
"Punggol","PG_B3","3100250086","008927411903","WS500217A","SUB","Indirect","2017_34",2017-08-27,956
"Punggol","PG_B3","3100250086","008927411903","WS500217A","SUB","Indirect","2017_35",2017-09-03,946
"Punggol","PG_B3","3100250086","008927411903","WS500217A","SUB","Indirect","2017_36",2017-09-10,915
"Punggol","PG_B3","3100250086","008927411903","WS500217A","SUB","Indirect","2017_37",2017-09-17,1010
