"family_id","service_point_sn","meter_sn","block","overconsumption_date","online_status"
87,"3004479521","WS500087A","PG_B1",2017-06-18,"ACTIVE"
293,"3100250302","WS500292A","PG_B3",2017-06-18,"INACTIVE"
211,"3100250142","WS500210A","PG_B3",2017-06-18,"INACTIVE"
83,"3004480078","WS500083A","PG_B1",2017-06-18,"ACTIVE"
240,"3100249978","WS500239A","PG_B3",2017-06-18,"INACTIVE"
126,"3004521954","WS500126A","PG_B2",2017-06-18,"INACTIVE"
123,"3004521085","WS500123A","PG_B2",2017-06-18,"ACTIVE"
394,"3005448535","WS500393A","PG_B4",2017-06-18,"INACTIVE"
462,"3100159511","WS500461A","PG_B5",2017-06-18,"ACTIVE"
555,"3005448463","WS500380A","PG_B4",2017-06-18,"INACTIVE"
2428,"3100159731","WS500504A","PG_B5",2017-06-18,"INACTIVE"
2471,"3005448567","WS500346A","PG_B4",2017-06-11,"INACTIVE"
2479,"3005448527","WS500381A","PG_B4",2017-06-11,"INACTIVE"
244,"3100250218","WS500243A","PG_B3",2017-06-11,"ACTIVE"
2452,"3004522310","WS500181A","PG_B2",2017-06-11,"INACTIVE"
286,"3100250358","WS500285A","PG_B3",2017-06-11,"ACTIVE"
29,"3004479917","WS500029A","PG_B1",2017-06-11,"ACTIVE"
300,"3100250246","WS500299A","PG_B3",2017-06-11,"ACTIVE"
326,"3005448743","WS500325A","PG_B4",2017-06-11,"ACTIVE"
41,"3004479948","WS500041A","PG_B1",2017-06-11,"ACTIVE"
351,"3005448443","WS500350A","PG_B4",2017-06-11,"ACTIVE"
426,"3100159759","WS500425A","PG_B5",2017-06-11,"ACTIVE"
1770,"3004478821","WS500067A","PG_B1",2017-06-11,"ACTIVE"
87,"3004479521","WS500087A","PG_B1",2017-06-11,"ACTIVE"
190,"3100250310","WS500189A","PG_B3",2017-06-11,"INACTIVE"
116,"3004520760","WS500116A","PG_B2",2017-06-11,"INACTIVE"
211,"3100250142","WS500210A","PG_B3",2017-06-11,"INACTIVE"
240,"3100249978","WS500239A","PG_B3",2017-06-11,"INACTIVE"
95,"3004521003","WS500095A","PG_B2",2017-06-11,"INACTIVE"
126,"3004521954","WS500126A","PG_B2",2017-06-11,"INACTIVE"
123,"3004521085","WS500123A","PG_B2",2017-06-11,"ACTIVE"
462,"3100159511","WS500461A","PG_B5",2017-06-11,"ACTIVE"
555,"3005448463","WS500380A","PG_B4",2017-06-11,"INACTIVE"
2431,"3004522151","WS500109A","PG_B2",2017-06-11,"INACTIVE"
2471,"3005448567","WS500346A","PG_B4",2017-06-04,"INACTIVE"
2479,"3005448527","WS500381A","PG_B4",2017-06-04,"INACTIVE"
244,"3100250218","WS500243A","PG_B3",2017-06-04,"ACTIVE"
2452,"3004522310","WS500181A","PG_B2",2017-06-04,"INACTIVE"
300,"3100250246","WS500299A","PG_B3",2017-06-04,"ACTIVE"
351,"3005448443","WS500350A","PG_B4",2017-06-04,"ACTIVE"
426,"3100159759","WS500425A","PG_B5",2017-06-04,"ACTIVE"
1770,"3004478821","WS500067A","PG_B1",2017-06-04,"ACTIVE"
116,"3004520760","WS500116A","PG_B2",2017-06-04,"INACTIVE"
293,"3100250302","WS500292A","PG_B3",2017-06-04,"INACTIVE"
211,"3100250142","WS500210A","PG_B3",2017-06-04,"INACTIVE"
240,"3100249978","WS500239A","PG_B3",2017-06-04,"INACTIVE"
313,"3005448671","WS500312A","PG_B4",2017-06-04,"INACTIVE"
394,"3005448535","WS500393A","PG_B4",2017-06-04,"INACTIVE"
555,"3005448463","WS500380A","PG_B4",2017-06-04,"INACTIVE"
548,"3005448595","WS500388A","PG_B4",2017-06-04,"ACTIVE"
2401,"3100159735","WS500512A","PG_B5",2017-06-04,"INACTIVE"
2431,"3004522151","WS500109A","PG_B2",2017-06-04,"INACTIVE"
2479,"3005448527","WS500381A","PG_B4",2017-05-28,"INACTIVE"
244,"3100250218","WS500243A","PG_B3",2017-05-28,"ACTIVE"
2466,"3005448783","WS500385A","PG_B4",2017-05-28,"INACTIVE"
132,"3004521979","WS500132A","PG_B2",2017-05-28,"INACTIVE"
286,"3100250358","WS500285A","PG_B3",2017-05-28,"ACTIVE"
300,"3100250246","WS500299A","PG_B3",2017-05-28,"ACTIVE"
189,"3100250250","WS500188A","PG_B3",2017-05-28,"ACTIVE"
198,"3100250314","WS500197A","PG_B3",2017-05-28,"ACTIVE"
180,"3004522126","WS500180A","PG_B2",2017-05-28,"ACTIVE"
351,"3005448443","WS500350A","PG_B4",2017-05-28,"ACTIVE"
426,"3100159759","WS500425A","PG_B5",2017-05-28,"ACTIVE"
1767,"3004479193","WS500009A","PG_B1",2017-05-28,"ACTIVE"
1770,"3004478821","WS500067A","PG_B1",2017-05-28,"ACTIVE"
190,"3100250310","WS500189A","PG_B3",2017-05-28,"INACTIVE"
247,"3100249922","WS500246A","PG_B3",2017-05-28,"INACTIVE"
296,"3100250006","WS500295A","PG_B3",2017-05-28,"ACTIVE"
240,"3100249978","WS500239A","PG_B3",2017-05-28,"INACTIVE"
284,"3100250238","WS500283A","PG_B3",2017-05-28,"ACTIVE"
341,"3005448563","WS500340A","PG_B4",2017-05-28,"INACTIVE"
340,"3005448499","WS500339A","PG_B4",2017-05-28,"ACTIVE"
350,"3005448759","WS500349A","PG_B4",2017-05-28,"INACTIVE"
543,"3004521276","WS500106A","PG_B2",2017-05-28,"ACTIVE"
548,"3005448595","WS500388A","PG_B4",2017-05-28,"ACTIVE"
2405,"3004521247","WS500096A","PG_B2",2017-05-28,"INACTIVE"
244,"3100250218","WS500243A","PG_B3",2017-05-21,"ACTIVE"
535,"3100250198","WS500203A","PG_B3",2017-05-21,"INACTIVE"
300,"3100250246","WS500299A","PG_B3",2017-05-21,"ACTIVE"
189,"3100250250","WS500188A","PG_B3",2017-05-21,"ACTIVE"
198,"3100250314","WS500197A","PG_B3",2017-05-21,"ACTIVE"
168,"3004522092","WS500168A","PG_B2",2017-05-21,"INACTIVE"
351,"3005448443","WS500350A","PG_B4",2017-05-21,"ACTIVE"
426,"3100159759","WS500425A","PG_B5",2017-05-21,"ACTIVE"
1767,"3004479193","WS500009A","PG_B1",2017-05-21,"ACTIVE"
1770,"3004478821","WS500067A","PG_B1",2017-05-21,"ACTIVE"
1827,"3100159495","WS500429A","PG_B5",2017-05-21,"INACTIVE"
252,"3100250222","WS500251A","PG_B3",2017-05-21,"INACTIVE"
88,"3004479831","WS500088A","PG_B1",2017-05-21,"ACTIVE"
247,"3100249922","WS500246A","PG_B3",2017-05-21,"INACTIVE"
240,"3100249978","WS500239A","PG_B3",2017-05-21,"INACTIVE"
284,"3100250238","WS500283A","PG_B3",2017-05-21,"ACTIVE"
341,"3005448563","WS500340A","PG_B4",2017-05-21,"INACTIVE"
548,"3005448595","WS500388A","PG_B4",2017-05-21,"ACTIVE"
509,"3100160003","WS500508A","PG_B5",2017-05-21,"INACTIVE"
251,"3100250162","WS500250A","PG_B3",2017-05-14,"INACTIVE"
281,"3100250058","WS500280A","PG_B3",2017-05-14,"ACTIVE"
244,"3100250218","WS500243A","PG_B3",2017-05-14,"ACTIVE"
400,"3100159611","WS500399A","PG_B5",2017-05-14,"ACTIVE"
132,"3004521979","WS500132A","PG_B2",2017-05-14,"INACTIVE"
300,"3100250246","WS500299A","PG_B3",2017-05-14,"ACTIVE"
370,"3005448519","WS500369A","PG_B4",2017-05-14,"ACTIVE"
189,"3100250250","WS500188A","PG_B3",2017-05-14,"ACTIVE"
198,"3100250314","WS500197A","PG_B3",2017-05-14,"ACTIVE"
168,"3004522092","WS500168A","PG_B2",2017-05-14,"INACTIVE"
351,"3005448443","WS500350A","PG_B4",2017-05-14,"ACTIVE"
65,"3004480042","WS500065A","PG_B1",2017-05-14,"ACTIVE"
426,"3100159759","WS500425A","PG_B5",2017-05-14,"ACTIVE"
1767,"3004479193","WS500009A","PG_B1",2017-05-14,"ACTIVE"
1770,"3004478821","WS500067A","PG_B1",2017-05-14,"ACTIVE"
88,"3004479831","WS500088A","PG_B1",2017-05-14,"ACTIVE"
247,"3100249922","WS500246A","PG_B3",2017-05-14,"INACTIVE"
240,"3100249978","WS500239A","PG_B3",2017-05-14,"INACTIVE"
57,"3004479375","WS500057A","PG_B1",2017-05-14,"INACTIVE"
284,"3100250238","WS500283A","PG_B3",2017-05-14,"ACTIVE"
24,"3004480195","WS500024A","PG_B1",2017-05-14,"ACTIVE"
313,"3005448671","WS500312A","PG_B4",2017-05-14,"INACTIVE"
394,"3005448535","WS500393A","PG_B4",2017-05-14,"INACTIVE"
548,"3005448595","WS500388A","PG_B4",2017-05-14,"ACTIVE"
456,"3100159639","WS500455A","PG_B5",2017-05-07,"ACTIVE"
244,"3100250218","WS500243A","PG_B3",2017-05-07,"ACTIVE"
400,"3100159611","WS500399A","PG_B5",2017-05-07,"ACTIVE"
2454,"3004522045","WS500156A","PG_B2",2017-05-07,"INACTIVE"
370,"3005448519","WS500369A","PG_B4",2017-05-07,"ACTIVE"
189,"3100250250","WS500188A","PG_B3",2017-05-07,"ACTIVE"
198,"3100250314","WS500197A","PG_B3",2017-05-07,"ACTIVE"
168,"3004522092","WS500168A","PG_B2",2017-05-07,"INACTIVE"
351,"3005448443","WS500350A","PG_B4",2017-05-07,"ACTIVE"
235,"3100250154","WS500234A","PG_B3",2017-05-07,"INACTIVE"
65,"3004480042","WS500065A","PG_B1",2017-05-07,"ACTIVE"
1767,"3004479193","WS500009A","PG_B1",2017-05-07,"ACTIVE"
1770,"3004478821","WS500067A","PG_B1",2017-05-07,"ACTIVE"
88,"3004479831","WS500088A","PG_B1",2017-05-07,"ACTIVE"
240,"3100249978","WS500239A","PG_B3",2017-05-07,"INACTIVE"
6,"3004480116","WS500006A","PG_B1",2017-05-07,"ACTIVE"
548,"3005448595","WS500388A","PG_B4",2017-05-07,"ACTIVE"
2409,"3004478921","WS500014A","PG_B1",2017-05-07,"INACTIVE"
456,"3100159639","WS500455A","PG_B5",2017-04-30,"ACTIVE"
189,"3100250250","WS500188A","PG_B3",2017-04-30,"ACTIVE"
198,"3100250314","WS500197A","PG_B3",2017-04-30,"ACTIVE"
2434,"3004521137","WS500147A","PG_B2",2017-04-30,"INACTIVE"
1767,"3004479193","WS500009A","PG_B1",2017-04-30,"ACTIVE"
252,"3100250222","WS500251A","PG_B3",2017-04-30,"INACTIVE"
88,"3004479831","WS500088A","PG_B1",2017-04-30,"ACTIVE"
240,"3100249978","WS500239A","PG_B3",2017-04-30,"INACTIVE"
548,"3005448595","WS500388A","PG_B4",2017-04-30,"ACTIVE"
2409,"3004478921","WS500014A","PG_B1",2017-04-30,"INACTIVE"
2467,"3005448411","WS500302A","PG_B4",2017-04-23,"INACTIVE"
454,"3100159507","WS500453A","PG_B5",2017-04-23,"ACTIVE"
370,"3005448519","WS500369A","PG_B4",2017-04-23,"ACTIVE"
198,"3100250314","WS500197A","PG_B3",2017-04-23,"ACTIVE"
168,"3004522092","WS500168A","PG_B2",2017-04-23,"INACTIVE"
351,"3005448443","WS500350A","PG_B4",2017-04-23,"ACTIVE"
235,"3100250154","WS500234A","PG_B3",2017-04-23,"INACTIVE"
18,"3004480168","WS500018A","PG_B1",2017-04-23,"INACTIVE"
21,"3004479244","WS500021A","PG_B1",2017-04-23,"INACTIVE"
1819,"3004522034","WS500150A","PG_B2",2017-04-23,"INACTIVE"
1827,"3100159495","WS500429A","PG_B5",2017-04-23,"INACTIVE"
26,"3004478970","WS500026A","PG_B1",2017-04-23,"INACTIVE"
240,"3100249978","WS500239A","PG_B3",2017-04-23,"INACTIVE"
551,"3005448495","WS500333A","PG_B4",2017-04-23,"ACTIVE"
2403,"3004479303","WS500039A","PG_B1",2017-04-23,"INACTIVE"
548,"3005448595","WS500388A","PG_B4",2017-04-23,"ACTIVE"
2409,"3004478921","WS500014A","PG_B1",2017-04-23,"INACTIVE"
281,"3100250058","WS500280A","PG_B3",2017-04-16,"ACTIVE"
244,"3100250218","WS500243A","PG_B3",2017-04-16,"ACTIVE"
203,"3100250138","WS500202A","PG_B3",2017-04-16,"INACTIVE"
370,"3005448519","WS500369A","PG_B4",2017-04-16,"ACTIVE"
351,"3005448443","WS500350A","PG_B4",2017-04-16,"ACTIVE"
158,"3004520894","WS500158A","PG_B2",2017-04-16,"ACTIVE"
235,"3100250154","WS500234A","PG_B3",2017-04-16,"INACTIVE"
18,"3004480168","WS500018A","PG_B1",2017-04-16,"INACTIVE"
73,"3004478833","WS500073A","PG_B1",2017-04-16,"ACTIVE"
1819,"3004522034","WS500150A","PG_B2",2017-04-16,"INACTIVE"
319,"3005448675","WS500318A","PG_B4",2017-04-16,"ACTIVE"
240,"3100249978","WS500239A","PG_B3",2017-04-16,"INACTIVE"
155,"3004521729","WS500155A","PG_B2",2017-04-16,"ACTIVE"
2403,"3004479303","WS500039A","PG_B1",2017-04-16,"INACTIVE"
548,"3005448595","WS500388A","PG_B4",2017-04-16,"ACTIVE"
2409,"3004478921","WS500014A","PG_B1",2017-04-16,"INACTIVE"
2466,"3005448783","WS500385A","PG_B4",2017-04-09,"INACTIVE"
31,"3004478742","WS500031A","PG_B1",2017-04-09,"INACTIVE"
454,"3100159507","WS500453A","PG_B5",2017-04-09,"ACTIVE"
370,"3005448519","WS500369A","PG_B4",2017-04-09,"ACTIVE"
176,"3004520954","WS500176A","PG_B2",2017-04-09,"ACTIVE"
351,"3005448443","WS500350A","PG_B4",2017-04-09,"ACTIVE"
158,"3004520894","WS500158A","PG_B2",2017-04-09,"ACTIVE"
76,"3004479799","WS500076A","PG_B1",2017-04-09,"ACTIVE"
426,"3100159759","WS500425A","PG_B5",2017-04-09,"ACTIVE"
358,"3005448511","WS500357A","PG_B4",2017-04-09,"ACTIVE"
250,"3100250102","WS500249A","PG_B3",2017-04-09,"INACTIVE"
2415,"3004521535","WS500097A","PG_B2",2017-04-09,"ACTIVE"
2413,"3100159543","WS500525A","PG_B5",2017-04-09,"INACTIVE"
155,"3004521729","WS500155A","PG_B2",2017-04-09,"ACTIVE"
2403,"3004479303","WS500039A","PG_B1",2017-04-09,"INACTIVE"
548,"3005448595","WS500388A","PG_B4",2017-04-09,"ACTIVE"
2409,"3004478921","WS500014A","PG_B1",2017-04-09,"INACTIVE"
488,"3100159655","WS500487A","PG_B5",2017-04-02,"ACTIVE"
400,"3100159611","WS500399A","PG_B5",2017-04-02,"ACTIVE"
2466,"3005448783","WS500385A","PG_B4",2017-04-02,"INACTIVE"
194,"3100250074","WS500193A","PG_B3",2017-04-02,"INACTIVE"
370,"3005448519","WS500369A","PG_B4",2017-04-02,"ACTIVE"
189,"3100250250","WS500188A","PG_B3",2017-04-02,"ACTIVE"
76,"3004479799","WS500076A","PG_B1",2017-04-02,"ACTIVE"
1827,"3100159495","WS500429A","PG_B5",2017-04-02,"INACTIVE"
116,"3004520760","WS500116A","PG_B2",2017-04-02,"INACTIVE"
155,"3004521729","WS500155A","PG_B2",2017-04-02,"ACTIVE"
2403,"3004479303","WS500039A","PG_B1",2017-04-02,"INACTIVE"
2400,"3100159623","WS500423A","PG_B5",2017-04-02,"INACTIVE"
2409,"3004478921","WS500014A","PG_B1",2017-04-02,"INACTIVE"
324,"3005448615","WS500323A","PG_B4",2017-03-26,"ACTIVE"
456,"3100159639","WS500455A","PG_B5",2017-03-26,"ACTIVE"
2466,"3005448783","WS500385A","PG_B4",2017-03-26,"INACTIVE"
31,"3004478742","WS500031A","PG_B1",2017-03-26,"INACTIVE"
194,"3100250074","WS500193A","PG_B3",2017-03-26,"INACTIVE"
370,"3005448519","WS500369A","PG_B4",2017-03-26,"ACTIVE"
161,"3004521743","WS500161A","PG_B2",2017-03-26,"ACTIVE"
75,"3004479444","WS500075A","PG_B1",2017-03-26,"ACTIVE"
79,"3004478847","WS500079A","PG_B1",2017-03-26,"ACTIVE"
158,"3004520894","WS500158A","PG_B2",2017-03-26,"ACTIVE"
76,"3004479799","WS500076A","PG_B1",2017-03-26,"ACTIVE"
259,"3100250166","WS500258A","PG_B3",2017-03-26,"INACTIVE"
24,"3004480195","WS500024A","PG_B1",2017-03-26,"ACTIVE"
155,"3004521729","WS500155A","PG_B2",2017-03-26,"ACTIVE"
298,"3100250126","WS500297A","PG_B3",2017-03-26,"INACTIVE"
394,"3005448535","WS500393A","PG_B4",2017-03-26,"INACTIVE"
441,"3100159699","WS500440A","PG_B5",2017-03-26,"INACTIVE"
2403,"3004479303","WS500039A","PG_B1",2017-03-26,"INACTIVE"
2400,"3100159623","WS500423A","PG_B5",2017-03-26,"INACTIVE"
522,"3100159807","WS500521A","PG_B5",2017-03-26,"ACTIVE"
465,"3100159711","WS500464A","PG_B5",2017-03-26,"INACTIVE"
2409,"3004478921","WS500014A","PG_B1",2017-03-26,"INACTIVE"
2417,"3004479109","WS500074A","PG_B1",2017-03-26,"INACTIVE"
149,"3004521715","WS500149A","PG_B2",2017-03-19,"ACTIVE"
2466,"3005448783","WS500385A","PG_B4",2017-03-19,"INACTIVE"
31,"3004478742","WS500031A","PG_B1",2017-03-19,"INACTIVE"
194,"3100250074","WS500193A","PG_B3",2017-03-19,"INACTIVE"
1765,"3004521123","WS500141A","PG_B2",2017-03-19,"ACTIVE"
370,"3005448519","WS500369A","PG_B4",2017-03-19,"ACTIVE"
161,"3004521743","WS500161A","PG_B2",2017-03-19,"ACTIVE"
426,"3100159759","WS500425A","PG_B5",2017-03-19,"ACTIVE"
255,"3100249926","WS500254A","PG_B3",2017-03-19,"ACTIVE"
155,"3004521729","WS500155A","PG_B2",2017-03-19,"ACTIVE"
421,"3100159959","WS500420A","PG_B5",2017-03-19,"INACTIVE"
2400,"3100159623","WS500423A","PG_B5",2017-03-19,"INACTIVE"
522,"3100159807","WS500521A","PG_B5",2017-03-19,"ACTIVE"
2409,"3004478921","WS500014A","PG_B1",2017-03-19,"INACTIVE"
2417,"3004479109","WS500074A","PG_B1",2017-03-19,"INACTIVE"
456,"3100159639","WS500455A","PG_B5",2017-03-12,"ACTIVE"
111,"3004521048","WS500111A","PG_B2",2017-03-12,"ACTIVE"
149,"3004521715","WS500149A","PG_B2",2017-03-12,"ACTIVE"
2466,"3005448783","WS500385A","PG_B4",2017-03-12,"INACTIVE"
31,"3004478742","WS500031A","PG_B1",2017-03-12,"INACTIVE"
194,"3100250074","WS500193A","PG_B3",2017-03-12,"INACTIVE"
370,"3005448519","WS500369A","PG_B4",2017-03-12,"ACTIVE"
429,"3100159963","WS500428A","PG_B5",2017-03-12,"ACTIVE"
134,"3004520810","WS500134A","PG_B2",2017-03-12,"ACTIVE"
161,"3004521743","WS500161A","PG_B2",2017-03-12,"ACTIVE"
210,"3100250082","WS500209A","PG_B3",2017-03-12,"INACTIVE"
482,"3100159787","WS500481A","PG_B5",2017-03-12,"ACTIVE"
259,"3100250166","WS500258A","PG_B3",2017-03-12,"INACTIVE"
148,"3004521398","WS500148A","PG_B2",2017-03-12,"ACTIVE"
255,"3100249926","WS500254A","PG_B3",2017-03-12,"ACTIVE"
155,"3004521729","WS500155A","PG_B2",2017-03-12,"ACTIVE"
2400,"3100159623","WS500423A","PG_B5",2017-03-12,"INACTIVE"
522,"3100159807","WS500521A","PG_B5",2017-03-12,"ACTIVE"
465,"3100159711","WS500464A","PG_B5",2017-03-12,"INACTIVE"
324,"3005448615","WS500323A","PG_B4",2017-03-05,"ACTIVE"
2479,"3005448527","WS500381A","PG_B4",2017-03-05,"INACTIVE"
31,"3004478742","WS500031A","PG_B1",2017-03-05,"INACTIVE"
194,"3100250074","WS500193A","PG_B3",2017-03-05,"INACTIVE"
454,"3100159507","WS500453A","PG_B5",2017-03-05,"ACTIVE"
300,"3100250246","WS500299A","PG_B3",2017-03-05,"ACTIVE"
370,"3005448519","WS500369A","PG_B4",2017-03-05,"ACTIVE"
189,"3100250250","WS500188A","PG_B3",2017-03-05,"ACTIVE"
134,"3004520810","WS500134A","PG_B2",2017-03-05,"ACTIVE"
161,"3004521743","WS500161A","PG_B2",2017-03-05,"ACTIVE"
482,"3100159787","WS500481A","PG_B5",2017-03-05,"ACTIVE"
426,"3100159759","WS500425A","PG_B5",2017-03-05,"ACTIVE"
369,"3005448455","WS500368A","PG_B4",2017-03-05,"ACTIVE"
369,"3005448455","WS500539A","PG_B4",2017-03-05,"ACTIVE"
155,"3004521729","WS500155A","PG_B2",2017-03-05,"ACTIVE"
552,"3005448691","WS500342A","PG_B4",2017-03-05,"INACTIVE"
2400,"3100159623","WS500423A","PG_B5",2017-03-05,"INACTIVE"
522,"3100159807","WS500521A","PG_B5",2017-03-05,"ACTIVE"
465,"3100159711","WS500464A","PG_B5",2017-03-05,"INACTIVE"
20,"3004478961","WS500020A","PG_B1",2017-02-26,"ACTIVE"
244,"3100250218","WS500243A","PG_B3",2017-02-26,"ACTIVE"
429,"3100159963","WS500428A","PG_B5",2017-02-26,"ACTIVE"
134,"3004520810","WS500134A","PG_B2",2017-02-26,"ACTIVE"
547,"3005448715","WS500378A","PG_B4",2017-02-26,"ACTIVE"
495,"3100159591","WS500494A","PG_B5",2017-02-26,"INACTIVE"
75,"3004479444","WS500075A","PG_B1",2017-02-26,"ACTIVE"
48,"3004480290","WS500048A","PG_B1",2017-02-26,"ACTIVE"
79,"3004478847","WS500079A","PG_B1",2017-02-26,"ACTIVE"
30,"3004480211","WS500030A","PG_B1",2017-02-26,"ACTIVE"
129,"3004521097","WS500129A","PG_B2",2017-02-26,"ACTIVE"
18,"3004480168","WS500018A","PG_B1",2017-02-26,"INACTIVE"
426,"3100159759","WS500425A","PG_B5",2017-02-26,"ACTIVE"
261,"3100250286","WS500260A","PG_B3",2017-02-26,"INACTIVE"
116,"3004520760","WS500116A","PG_B2",2017-02-26,"INACTIVE"
236,"3100250214","WS500235A","PG_B3",2017-02-26,"INACTIVE"
130,"3004521354","WS500130A","PG_B2",2017-02-26,"ACTIVE"
24,"3004480195","WS500024A","PG_B1",2017-02-26,"ACTIVE"
214,"3100250322","WS500213A","PG_B3",2017-02-26,"ACTIVE"
155,"3004521729","WS500155A","PG_B2",2017-02-26,"ACTIVE"
441,"3100159699","WS500440A","PG_B5",2017-02-26,"INACTIVE"
552,"3005448691","WS500342A","PG_B4",2017-02-26,"INACTIVE"
2400,"3100159623","WS500423A","PG_B5",2017-02-26,"INACTIVE"
478,"3100159519","WS500477A","PG_B5",2017-02-26,"ACTIVE"
522,"3100159807","WS500521A","PG_B5",2017-02-26,"ACTIVE"
465,"3100159711","WS500464A","PG_B5",2017-02-26,"INACTIVE"
560,"3100159679","WS500400A","PG_B5",2017-02-26,"ACTIVE"
2408,"3100159831","WS500434A","PG_B5",2017-02-26,"INACTIVE"
2431,"3004522151","WS500109A","PG_B2",2017-02-26,"INACTIVE"
20,"3004478961","WS500020A","PG_B1",2017-02-19,"ACTIVE"
243,"3100250158","WS500242A","PG_B3",2017-02-19,"INACTIVE"
134,"3004520810","WS500134A","PG_B2",2017-02-19,"ACTIVE"
451,"3100159839","WS500450A","PG_B5",2017-02-19,"ACTIVE"
48,"3004480290","WS500048A","PG_B1",2017-02-19,"ACTIVE"
79,"3004478847","WS500079A","PG_B1",2017-02-19,"ACTIVE"
30,"3004480211","WS500030A","PG_B1",2017-02-19,"ACTIVE"
18,"3004480168","WS500018A","PG_B1",2017-02-19,"INACTIVE"
21,"3004479244","WS500021A","PG_B1",2017-02-19,"INACTIVE"
1819,"3004522034","WS500150A","PG_B2",2017-02-19,"INACTIVE"
236,"3100250214","WS500235A","PG_B3",2017-02-19,"INACTIVE"
24,"3004480195","WS500024A","PG_B1",2017-02-19,"ACTIVE"
6,"3004480116","WS500006A","PG_B1",2017-02-19,"ACTIVE"
475,"3100159851","WS500474A","PG_B5",2017-02-19,"INACTIVE"
552,"3005448691","WS500342A","PG_B4",2017-02-19,"INACTIVE"
2400,"3100159623","WS500423A","PG_B5",2017-02-19,"INACTIVE"
478,"3100159519","WS500477A","PG_B5",2017-02-19,"ACTIVE"
509,"3100160003","WS500508A","PG_B5",2017-02-19,"INACTIVE"
465,"3100159711","WS500464A","PG_B5",2017-02-19,"INACTIVE"
2408,"3100159831","WS500434A","PG_B5",2017-02-19,"INACTIVE"
2405,"3004521247","WS500096A","PG_B2",2017-02-19,"INACTIVE"
2431,"3004522151","WS500109A","PG_B2",2017-02-19,"INACTIVE"
20,"3004478961","WS500020A","PG_B1",2017-02-12,"ACTIVE"
243,"3100250158","WS500242A","PG_B3",2017-02-12,"INACTIVE"
2466,"3005448783","WS500385A","PG_B4",2017-02-12,"INACTIVE"
134,"3004520810","WS500134A","PG_B2",2017-02-12,"ACTIVE"
495,"3100159591","WS500494A","PG_B5",2017-02-12,"INACTIVE"
75,"3004479444","WS500075A","PG_B1",2017-02-12,"ACTIVE"
18,"3004480168","WS500018A","PG_B1",2017-02-12,"INACTIVE"
275,"3100250174","WS500274A","PG_B3",2017-02-12,"INACTIVE"
485,"3100159991","WS500484A","PG_B5",2017-02-12,"INACTIVE"
236,"3100250214","WS500235A","PG_B3",2017-02-12,"INACTIVE"
24,"3004480195","WS500024A","PG_B1",2017-02-12,"ACTIVE"
302,"3100250366","WS500301A","PG_B3",2017-02-12,"INACTIVE"
458,"3100159775","WS500457A","PG_B5",2017-02-12,"INACTIVE"
552,"3005448691","WS500342A","PG_B4",2017-02-12,"INACTIVE"
2400,"3100159623","WS500423A","PG_B5",2017-02-12,"INACTIVE"
478,"3100159519","WS500477A","PG_B5",2017-02-12,"ACTIVE"
465,"3100159711","WS500464A","PG_B5",2017-02-12,"INACTIVE"
2408,"3100159831","WS500434A","PG_B5",2017-02-12,"INACTIVE"
2405,"3004521247","WS500096A","PG_B2",2017-02-12,"INACTIVE"
2431,"3004522151","WS500109A","PG_B2",2017-02-12,"INACTIVE"
20,"3004478961","WS500020A","PG_B1",2017-02-05,"ACTIVE"
2479,"3005448527","WS500381A","PG_B4",2017-02-05,"INACTIVE"
243,"3100250158","WS500242A","PG_B3",2017-02-05,"INACTIVE"
445,"3100159971","WS500444A","PG_B5",2017-02-05,"ACTIVE"
2454,"3004522045","WS500156A","PG_B2",2017-02-05,"INACTIVE"
198,"3100250314","WS500197A","PG_B3",2017-02-05,"ACTIVE"
134,"3004520810","WS500134A","PG_B2",2017-02-05,"ACTIVE"
451,"3100159839","WS500450A","PG_B5",2017-02-05,"ACTIVE"
495,"3100159591","WS500494A","PG_B5",2017-02-05,"INACTIVE"
75,"3004479444","WS500075A","PG_B1",2017-02-05,"ACTIVE"
42,"3004480243","WS500042A","PG_B1",2017-02-05,"ACTIVE"
30,"3004480211","WS500030A","PG_B1",2017-02-05,"ACTIVE"
1819,"3004522034","WS500150A","PG_B2",2017-02-05,"INACTIVE"
190,"3100250310","WS500189A","PG_B3",2017-02-05,"INACTIVE"
24,"3004480195","WS500024A","PG_B1",2017-02-05,"ACTIVE"
441,"3100159699","WS500440A","PG_B5",2017-02-05,"INACTIVE"
552,"3005448691","WS500342A","PG_B4",2017-02-05,"INACTIVE"
2400,"3100159623","WS500423A","PG_B5",2017-02-05,"INACTIVE"
465,"3100159711","WS500464A","PG_B5",2017-02-05,"INACTIVE"
560,"3100159679","WS500400A","PG_B5",2017-02-05,"ACTIVE"
2408,"3100159831","WS500434A","PG_B5",2017-02-05,"INACTIVE"
2429,"3100159707","WS500456A","PG_B5",2017-02-05,"INACTIVE"
2431,"3004522151","WS500109A","PG_B2",2017-02-05,"INACTIVE"
20,"3004478961","WS500020A","PG_B1",2017-01-29,"ACTIVE"
2479,"3005448527","WS500381A","PG_B4",2017-01-29,"INACTIVE"
243,"3100250158","WS500242A","PG_B3",2017-01-29,"INACTIVE"
117,"3004521061","WS500117A","PG_B2",2017-01-29,"INACTIVE"
312,"3005448607","WS500311A","PG_B4",2017-01-29,"INACTIVE"
