"site","block","service_point_sn","pub_cust_id","meter_sn","meter_type","supply","floor","month.end","MonthlyConsumption","NetConsumption"
"Punggol","PG_B4","3005448439","008937447996","WS500344A","SUB","Indirect","#09","2018-04-30",408,"NA"
"Punggol","PG_B4","3005448439","008937447996","WS500344A","SUB","Indirect","#09","2018-05-31",570,"44309"
"Punggol","PG_B4","3005448439","008937447996","WS500344A","SUB","Indirect","#09","2018-06-30",362,"52702"
"Punggol","PG_B4","3005448439","008937447996","WS500344A","SUB","Indirect","#09","2018-07-31",8407,"NA"
"Punggol","PG_B4","3005448443","008921209774","WS500350A","SUB","Indirect","#10","2017-08-31",9106,"20858"
"Punggol","PG_B4","3005448443","008921209774","WS500350A","SUB","Indirect","#10","2017-09-30",15148,"30893"
"Punggol","PG_B4","3005448443","008921209774","WS500350A","SUB","Indirect","#10","2017-10-31",15931,"30149"
"Punggol","PG_B4","3005448443","008921209774","WS500350A","SUB","Indirect","#10","2017-11-30",4149,"30063"
"Punggol","PG_B4","3005448443","008921209774","WS500350A","SUB","Indirect","#10","2017-12-31",12744,"59045"
"Punggol","PG_B4","3005448443","008921209774","WS500350A","SUB","Indirect","#10","2018-01-31",16813,"51539"
"Punggol","PG_B4","3005448443","008921209774","WS500350A","SUB","Indirect","#10","2018-02-28",13474,"78573"
"Punggol","PG_B4","3005448443","008921209774","WS500350A","SUB","Indirect","#10","2018-03-31",18973,"53979"
"Punggol","PG_B4","3005448443","008921209774","WS500350A","SUB","Indirect","#10","2018-04-30",19169,"NA"
"Punggol","PG_B4","3005448443","008921209774","WS500350A","SUB","Indirect","#10","2018-05-31",16315,"44309"
"Punggol","PG_B4","3005448443","008921209774","WS500350A","SUB","Indirect","#10","2018-06-30",18136,"52702"
"Punggol","PG_B4","3005448443","008921209774","WS500350A","SUB","Indirect","#10","2018-07-31",18742,"NA"
"Punggol","PG_B4","3005448447","008922162030","WS500356A","SUB","Indirect","#11","2017-08-31",415,"20858"
"Punggol","PG_B4","3005448447","008922162030","WS500356A","SUB","Indirect","#11","2017-09-30",2510,"30893"
"Punggol","PG_B4","3005448447","008922162030","WS500356A","SUB","Indirect","#11","2017-10-31",90,"30149"
"Punggol","PG_B4","3005448447","008922162030","WS500356A","SUB","Indirect","#11","2017-11-30",49,"30063"
"Punggol","PG_B4","3005448447","008922162030","WS500356A","SUB","Indirect","#11","2017-12-31",172,"59045"
"Punggol","PG_B4","3005448447","008922162030","WS500356A","SUB","Indirect","#11","2018-01-31",355,"51539"
"Punggol","PG_B4","3005448447","008922162030","WS500356A","SUB","Indirect","#11","2018-02-28",2614,"78573"
"Punggol","PG_B4","3005448447","008922162030","WS500356A","SUB","Indirect","#11","2018-03-31",747,"53979"
"Punggol","PG_B4","3005448447","008922162030","WS500356A","SUB","Indirect","#11","2018-04-30",2572,"NA"
"Punggol","PG_B4","3005448447","008922162030","WS500356A","SUB","Indirect","#11","2018-05-31",23,"44309"
"Punggol","PG_B4","3005448447","008922162030","WS500356A","SUB","Indirect","#11","2018-06-30",4660,"52702"
"Punggol","PG_B4","3005448447","008922162030","WS500356A","SUB","Indirect","#11","2018-07-31",9935,"NA"
"Punggol","PG_B4","3005448451","008928366049","WS500362A","SUB","Indirect","#12","2017-08-31",9637,"20858"
"Punggol","PG_B4","3005448451","008928366049","WS500362A","SUB","Indirect","#12","2017-09-30",4613,"30893"
"Punggol","PG_B4","3005448451","008928366049","WS500362A","SUB","Indirect","#12","2017-10-31",14354,"30149"
"Punggol","PG_B4","3005448451","008928366049","WS500362A","SUB","Indirect","#12","2017-11-30",12921,"30063"
"Punggol","PG_B4","3005448451","008928366049","WS500362A","SUB","Indirect","#12","2017-12-31",11206,"59045"
"Punggol","PG_B4","3005448451","008928366049","WS500362A","SUB","Indirect","#12","2018-01-31",13349,"51539"
"Punggol","PG_B4","3005448451","008928366049","WS500362A","SUB","Indirect","#12","2018-02-28",12211,"78573"
"Punggol","PG_B4","3005448451","008928366049","WS500362A","SUB","Indirect","#12","2018-03-31",13102,"53979"
"Punggol","PG_B4","3005448451","008928366049","WS500362A","SUB","Indirect","#12","2018-04-30",12255,"NA"
"Punggol","PG_B4","3005448451","008928366049","WS500362A","SUB","Indirect","#12","2018-05-31",12824,"44309"
"Punggol","PG_B4","3005448451","008928366049","WS500362A","SUB","Indirect","#12","2018-06-30",9433,"52702"
"Punggol","PG_B4","3005448451","008928366049","WS500362A","SUB","Indirect","#12","2018-07-31",13511,"NA"
"Punggol","PG_B4","3005448455","008921046267","WS500539A","SUB","Indirect","#13","2017-08-31",6884,"20858"
"Punggol","PG_B4","3005448455","008921046267","WS500539A","SUB","Indirect","#13","2017-09-30",7485,"30893"
"Punggol","PG_B4","3005448455","008921046267","WS500539A","SUB","Indirect","#13","2017-10-31",9546,"30149"
"Punggol","PG_B4","3005448455","008921046267","WS500539A","SUB","Indirect","#13","2017-11-30",1336,"30063"
"Punggol","PG_B4","3005448455","008921046267","WS500539A","SUB","Indirect","#13","2017-12-31",0,"59045"
"Punggol","PG_B4","3005448455","008921046267","WS500539A","SUB","Indirect","#13","2018-01-31",0,"51539"
"Punggol","PG_B4","3005448455","008921046267","WS500539A","SUB","Indirect","#13","2018-02-28",0,"78573"
"Punggol","PG_B4","3005448455","008921046267","WS500539A","SUB","Indirect","#13","2018-03-31",125,"53979"
"Punggol","PG_B4","3005448455","008921046267","WS500539A","SUB","Indirect","#13","2018-04-30",5371,"NA"
"Punggol","PG_B4","3005448455","008921046267","WS500539A","SUB","Indirect","#13","2018-05-31",6900,"44309"
"Punggol","PG_B4","3005448455","008921046267","WS500539A","SUB","Indirect","#13","2018-06-30",7074,"52702"
"Punggol","PG_B4","3005448455","008921046267","WS500539A","SUB","Indirect","#13","2018-07-31",4101,"NA"
"Punggol","PG_B4","3005448459","008921112002","WS500374A","SUB","Indirect","#14","2017-08-31",5913,"20858"
"Punggol","PG_B4","3005448459","008921112002","WS500374A","SUB","Indirect","#14","2017-09-30",9679,"30893"
"Punggol","PG_B4","3005448459","008921112002","WS500374A","SUB","Indirect","#14","2017-10-31",9505,"30149"
"Punggol","PG_B4","3005448459","008921112002","WS500374A","SUB","Indirect","#14","2017-11-30",9752,"30063"
"Punggol","PG_B4","3005448459","008921112002","WS500374A","SUB","Indirect","#14","2017-12-31",8544,"59045"
"Punggol","PG_B4","3005448459","008921112002","WS500374A","SUB","Indirect","#14","2018-01-31",9423,"51539"
"Punggol","PG_B4","3005448459","008921112002","WS500374A","SUB","Indirect","#14","2018-02-28",8346,"78573"
"Punggol","PG_B4","3005448459","008921112002","WS500374A","SUB","Indirect","#14","2018-03-31",2118,"53979"
"Punggol","PG_B4","3005448459","008921112002","WS500374A","SUB","Indirect","#14","2018-04-30",0,"NA"
"Punggol","PG_B4","3005448459","008921112002","WS500374A","SUB","Indirect","#14","2018-05-31",0,"44309"
"Punggol","PG_B4","3005448459","008921112002","WS500374A","SUB","Indirect","#14","2018-06-30",0,"52702"
"Punggol","PG_B4","3005448459","008921112002","WS500374A","SUB","Indirect","#14","2018-07-31",0,"NA"
"Punggol","PG_B4","3005448463","008933314356","WS500380A","SUB","Indirect","#15","2017-08-31",12342,"20858"
"Punggol","PG_B4","3005448463","008933314356","WS500380A","SUB","Indirect","#15","2017-09-30",8570,"30893"
"Punggol","PG_B4","3005448463","008933314356","WS500380A","SUB","Indirect","#15","2017-10-31",8101,"30149"
"Punggol","PG_B4","3005448463","008933314356","WS500380A","SUB","Indirect","#15","2017-11-30",7459,"30063"
"Punggol","PG_B4","3005448463","008933314356","WS500380A","SUB","Indirect","#15","2017-12-31",8409,"59045"
"Punggol","PG_B4","3005448463","008933314356","WS500380A","SUB","Indirect","#15","2018-01-31",7034,"51539"
"Punggol","PG_B4","3005448463","008933314356","WS500380A","SUB","Indirect","#15","2018-02-28",6686,"78573"
"Punggol","PG_B4","3005448463","008933314356","WS500380A","SUB","Indirect","#15","2018-03-31",5831,"53979"
"Punggol","PG_B4","3005448463","008933314356","WS500380A","SUB","Indirect","#15","2018-04-30",11059,"NA"
"Punggol","PG_B4","3005448463","008933314356","WS500380A","SUB","Indirect","#15","2018-05-31",9874,"44309"
"Punggol","PG_B4","3005448463","008933314356","WS500380A","SUB","Indirect","#15","2018-06-30",10668,"52702"
"Punggol","PG_B4","3005448463","008933314356","WS500380A","SUB","Indirect","#15","2018-07-31",10263,"NA"
"Punggol","PG_B4","3005448467","008921029859","WS500386A","SUB","Indirect","#16","2017-08-31",5658,"20858"
"Punggol","PG_B4","3005448467","008921029859","WS500386A","SUB","Indirect","#16","2017-09-30",7460,"30893"
"Punggol","PG_B4","3005448467","008921029859","WS500386A","SUB","Indirect","#16","2017-10-31",7907,"30149"
"Punggol","PG_B4","3005448467","008921029859","WS500386A","SUB","Indirect","#16","2017-11-30",8837,"30063"
"Punggol","PG_B4","3005448467","008921029859","WS500386A","SUB","Indirect","#16","2017-12-31",8767,"59045"
"Punggol","PG_B4","3005448467","008921029859","WS500386A","SUB","Indirect","#16","2018-01-31",8872,"51539"
"Punggol","PG_B4","3005448467","008921029859","WS500386A","SUB","Indirect","#16","2018-02-28",4740,"78573"
"Punggol","PG_B4","3005448467","008921029859","WS500386A","SUB","Indirect","#16","2018-03-31",8943,"53979"
"Punggol","PG_B4","3005448467","008921029859","WS500386A","SUB","Indirect","#16","2018-04-30",7916,"NA"
"Punggol","PG_B4","3005448467","008921029859","WS500386A","SUB","Indirect","#16","2018-05-31",9384,"44309"
"Punggol","PG_B4","3005448467","008921029859","WS500386A","SUB","Indirect","#16","2018-06-30",9897,"52702"
"Punggol","PG_B4","3005448467","008921029859","WS500386A","SUB","Indirect","#16","2018-07-31",10964,"NA"
"Punggol","PG_B4","3005448471","008921535111","WS500392A","SUB","Indirect","#17","2017-08-31",3007,"20858"
"Punggol","PG_B4","3005448471","008921535111","WS500392A","SUB","Indirect","#17","2017-09-30",3856,"30893"
"Punggol","PG_B4","3005448471","008921535111","WS500392A","SUB","Indirect","#17","2017-10-31",3175,"30149"
"Punggol","PG_B4","3005448471","008921535111","WS500392A","SUB","Indirect","#17","2017-11-30",3899,"30063"
"Punggol","PG_B4","3005448471","008921535111","WS500392A","SUB","Indirect","#17","2017-12-31",4310,"59045"
"Punggol","PG_B4","3005448471","008921535111","WS500392A","SUB","Indirect","#17","2018-01-31",4013,"51539"
"Punggol","PG_B4","3005448471","008921535111","WS500392A","SUB","Indirect","#17","2018-02-28",3443,"78573"
"Punggol","PG_B4","3005448471","008921535111","WS500392A","SUB","Indirect","#17","2018-03-31",3746,"53979"
"Punggol","PG_B4","3005448471","008921535111","WS500392A","SUB","Indirect","#17","2018-04-30",2843,"NA"
"Punggol","PG_B4","3005448471","008921535111","WS500392A","SUB","Indirect","#17","2018-05-31",4144,"44309"
"Punggol","PG_B4","3005448471","008921535111","WS500392A","SUB","Indirect","#17","2018-06-30",3678,"52702"
"Punggol","PG_B4","3005448471","008921535111","WS500392A","SUB","Indirect","#17","2018-07-31",3543,"NA"
"Punggol","PG_B4","3005448475","008921673078","WS500303A","SUB","Direct","#02","2017-08-31",3669,"3192"
"Punggol","PG_B4","3005448475","008921673078","WS500303A","SUB","Direct","#02","2017-09-30",5667,"947"
"Punggol","PG_B4","3005448475","008921673078","WS500303A","SUB","Direct","#02","2017-10-31",5380,"3567"
"Punggol","PG_B4","3005448475","008921673078","WS500303A","SUB","Direct","#02","2017-11-30",4944,"3313"
"Punggol","PG_B4","3005448475","008921673078","WS500303A","SUB","Direct","#02","2017-12-31",5504,"3204"
"Punggol","PG_B4","3005448475","008921673078","WS500303A","SUB","Direct","#02","2018-01-31",5717,"2877"
"Punggol","PG_B4","3005448475","008921673078","WS500303A","SUB","Direct","#02","2018-02-28",5074,"2142"
"Punggol","PG_B4","3005448475","008921673078","WS500303A","SUB","Direct","#02","2018-03-31",4566,"2670"
"Punggol","PG_B4","3005448475","008921673078","WS500303A","SUB","Direct","#02","2018-04-30",4570,"NA"
"Punggol","PG_B4","3005448475","008921673078","WS500303A","SUB","Direct","#02","2018-05-31",4894,"1964"
"Punggol","PG_B4","3005448475","008921673078","WS500303A","SUB","Direct","#02","2018-06-30",5712,"1835"
"Punggol","PG_B4","3005448475","008921673078","WS500303A","SUB","Direct","#02","2018-07-31",5425,"NA"
"Punggol","PG_B4","3005448479","008921958669","WS500309A","SUB","Direct","#03","2017-08-31",26572,"3192"
"Punggol","PG_B4","3005448479","008921958669","WS500309A","SUB","Direct","#03","2017-09-30",39003,"947"
"Punggol","PG_B4","3005448479","008921958669","WS500309A","SUB","Direct","#03","2017-10-31",45721,"3567"
"Punggol","PG_B4","3005448479","008921958669","WS500309A","SUB","Direct","#03","2017-11-30",44876,"3313"
"Punggol","PG_B4","3005448479","008921958669","WS500309A","SUB","Direct","#03","2017-12-31",43297,"3204"
"Punggol","PG_B4","3005448479","008921958669","WS500309A","SUB","Direct","#03","2018-01-31",45304,"2877"
"Punggol","PG_B4","3005448479","008921958669","WS500309A","SUB","Direct","#03","2018-02-28",38492,"2142"
"Punggol","PG_B4","3005448479","008921958669","WS500309A","SUB","Direct","#03","2018-03-31",33268,"2670"
"Punggol","PG_B4","3005448479","008921958669","WS500309A","SUB","Direct","#03","2018-04-30",34453,"NA"
"Punggol","PG_B4","3005448479","008921958669","WS500309A","SUB","Direct","#03","2018-05-31",45343,"1964"
"Punggol","PG_B4","3005448479","008921958669","WS500309A","SUB","Direct","#03","2018-06-30",42216,"1835"
"Punggol","PG_B4","3005448479","008921958669","WS500309A","SUB","Direct","#03","2018-07-31",44585,"NA"
"Punggol","PG_B4","3005448483","008923564796","WS500315A","SUB","Direct","#04","2017-08-31",7493,"3192"
"Punggol","PG_B4","3005448483","008923564796","WS500315A","SUB","Direct","#04","2017-09-30",11965,"947"
"Punggol","PG_B4","3005448483","008923564796","WS500315A","SUB","Direct","#04","2017-10-31",12082,"3567"
"Punggol","PG_B4","3005448483","008923564796","WS500315A","SUB","Direct","#04","2017-11-30",10744,"3313"
"Punggol","PG_B4","3005448483","008923564796","WS500315A","SUB","Direct","#04","2017-12-31",9575,"3204"
"Punggol","PG_B4","3005448483","008923564796","WS500315A","SUB","Direct","#04","2018-01-31",10180,"2877"
"Punggol","PG_B4","3005448483","008923564796","WS500315A","SUB","Direct","#04","2018-02-28",10774,"2142"
"Punggol","PG_B4","3005448483","008923564796","WS500315A","SUB","Direct","#04","2018-03-31",10729,"2670"
"Punggol","PG_B4","3005448483","008923564796","WS500315A","SUB","Direct","#04","2018-04-30",10755,"NA"
"Punggol","PG_B4","3005448483","008923564796","WS500315A","SUB","Direct","#04","2018-05-31",11655,"1964"
"Punggol","PG_B4","3005448483","008923564796","WS500315A","SUB","Direct","#04","2018-06-30",11964,"1835"
"Punggol","PG_B4","3005448483","008923564796","WS500315A","SUB","Direct","#04","2018-07-31",11395,"NA"
"Punggol","PG_B4","3005448487","008937491523","WS500321A","SUB","Indirect","#05","2017-08-31",10225,"20858"
"Punggol","PG_B4","3005448487","008937491523","WS500321A","SUB","Indirect","#05","2017-09-30",15382,"30893"
"Punggol","PG_B4","3005448487","008937491523","WS500321A","SUB","Indirect","#05","2017-10-31",16566,"30149"
"Punggol","PG_B4","3005448487","008937491523","WS500321A","SUB","Indirect","#05","2017-11-30",15323,"30063"
"Punggol","PG_B4","3005448487","008937491523","WS500321A","SUB","Indirect","#05","2017-12-31",15615,"59045"
"Punggol","PG_B4","3005448487","008937491523","WS500321A","SUB","Indirect","#05","2018-01-31",19685,"51539"
"Punggol","PG_B4","3005448487","008937491523","WS500321A","SUB","Indirect","#05","2018-02-28",15584,"78573"
"Punggol","PG_B4","3005448487","008937491523","WS500321A","SUB","Indirect","#05","2018-03-31",5794,"53979"
"Punggol","PG_B4","3005448487","008937491523","WS500321A","SUB","Indirect","#05","2018-04-30",351,"NA"
"Punggol","PG_B4","3005448487","008937491523","WS500321A","SUB","Indirect","#05","2018-05-31",4050,"44309"
"Punggol","PG_B4","3005448487","008937491523","WS500321A","SUB","Indirect","#05","2018-06-30",0,"52702"
"Punggol","PG_B4","3005448487","008937491523","WS500321A","SUB","Indirect","#05","2018-07-31",14535,"NA"
"Punggol","PG_B4","3005448491","008937042193","WS500327A","SUB","Indirect","#06","2017-08-31",16291,"20858"
"Punggol","PG_B4","3005448491","008937042193","WS500327A","SUB","Indirect","#06","2017-09-30",22349,"30893"
"Punggol","PG_B4","3005448491","008937042193","WS500327A","SUB","Indirect","#06","2017-10-31",23100,"30149"
"Punggol","PG_B4","3005448491","008937042193","WS500327A","SUB","Indirect","#06","2017-11-30",23446,"30063"
"Punggol","PG_B4","3005448491","008937042193","WS500327A","SUB","Indirect","#06","2017-12-31",18847,"59045"
"Punggol","PG_B4","3005448491","008937042193","WS500327A","SUB","Indirect","#06","2018-01-31",4039,"51539"
"Punggol","PG_B4","3005448491","008937042193","WS500327A","SUB","Indirect","#06","2018-02-28",3360,"78573"
"Punggol","PG_B4","3005448491","008937042193","WS500327A","SUB","Indirect","#06","2018-03-31",3991,"53979"
"Punggol","PG_B4","3005448491","008937042193","WS500327A","SUB","Indirect","#06","2018-04-30",4061,"NA"
"Punggol","PG_B4","3005448491","008937042193","WS500327A","SUB","Indirect","#06","2018-05-31",4138,"44309"
"Punggol","PG_B4","3005448491","008937042193","WS500327A","SUB","Indirect","#06","2018-06-30",3544,"52702"
"Punggol","PG_B4","3005448491","008937042193","WS500327A","SUB","Indirect","#06","2018-07-31",3722,"NA"
"Punggol","PG_B4","3005448495","008932657433","WS500333A","SUB","Indirect","#07","2017-08-31",6456,"20858"
"Punggol","PG_B4","3005448495","008932657433","WS500333A","SUB","Indirect","#07","2017-09-30",8209,"30893"
"Punggol","PG_B4","3005448495","008932657433","WS500333A","SUB","Indirect","#07","2017-10-31",2082,"30149"
"Punggol","PG_B4","3005448495","008932657433","WS500333A","SUB","Indirect","#07","2017-11-30",9771,"30063"
"Punggol","PG_B4","3005448495","008932657433","WS500333A","SUB","Indirect","#07","2017-12-31",10642,"59045"
"Punggol","PG_B4","3005448495","008932657433","WS500333A","SUB","Indirect","#07","2018-01-31",9122,"51539"
"Punggol","PG_B4","3005448495","008932657433","WS500333A","SUB","Indirect","#07","2018-02-28",6804,"78573"
"Punggol","PG_B4","3005448495","008932657433","WS500333A","SUB","Indirect","#07","2018-03-31",7566,"53979"
"Punggol","PG_B4","3005448495","008932657433","WS500333A","SUB","Indirect","#07","2018-04-30",6607,"NA"
